Price,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,,
2021-10-25,145.1042022705078,0.0,145.8168331110648,144.10846150842693,145.14324421012236,0.0,50720600
2021-10-26,145.76805114746094,0.0,147.25188335627817,145.46541277347194,145.77780790953028,0.0,60893400
2021-10-27,145.30921936035156,0.0,146.16827612937263,144.9577823061733,145.80708231384622,0.0,56094900
2021-10-28,148.9407501220703,0.0,149.5264686918417,146.1585385042387,146.25616571377768,0.0,100077900
2021-10-29,146.23663330078125,0.0,146.37330245291255,142.92727357091124,143.718003300801,0.0,124953200
2021-11-01,145.4165802001953,0.0,146.13896771640327,144.28417043944881,145.44586537540286,0.0,74588300
2021-11-02,146.45140075683594,0.0,147.96453308347574,145.113979527006,145.12375118515345,0.0,69122000
2021-11-03,147.8863983154297,0.0,148.35497602206758,146.25612565424197,146.8125588879088,0.0,54511500
2021-11-04,147.36903381347656,0.0,148.80405236999567,147.05663868837075,147.9742807485948,0.0,60394600
2021-11-05,147.89691162109375,0.22,148.7963357946924,146.7041933888627,148.49327073720926,0.0,65463900
2021-11-08,147.07571411132812,0.0,148.18044870579655,146.80197694204415,148.02402320404659,0.0,55020900
2021-11-09,147.4374542236328,0.0,148.0435844748696,146.70422637098488,146.8410949734435,0.0,56787900
2021-11-10,144.61207580566406,0.0,146.7726603269792,144.54364896685252,146.66511965093986,0.0,65187100
2021-11-11,144.5631866455078,0.0,146.0882980655143,144.37743321812488,145.62882237351127,0.0,41000000
2021-11-12,146.6357879638672,0.0,147.03660782102534,144.18190939663026,145.11066161989166,0.0,63804000
2021-11-15,146.64556884765625,0.0,148.483531417499,146.08830852560698,147.00728981052836,0.0,59222800
2021-11-16,147.6232147216797,0.0,148.1022623119589,146.0003334167105,146.5869216938867,0.0,59256200
2021-11-17,150.0574951171875,0.0,151.5337214852073,147.61340283516802,147.62317383397615,0.0,88807000
2021-11-18,154.33953857421875,0.0,155.12165110785514,149.62733629184328,150.27258025090998,0.0,137827700
2021-11-19,156.95962524414062,0.0,157.41911583313842,153.02952027938457,154.12446895909494,0.0,117305600
2021-11-22,157.41909790039062,0.0,161.99443143444842,157.39954098546454,158.064326917399,0.0,117467900
2021-11-23,157.8004150390625,0.0,158.18169292863084,155.502961782972,157.51689191338718,0.0,96041900
2021-11-24,158.3185577392578,0.0,158.51408217991857,156.06998937776268,157.15516717862224,0.0,69463600
2021-11-26,153.3032989501953,0.0,156.8618980401627,152.86336515925657,156.00158738073347,0.0,76959800
2021-11-29,156.65655517578125,0.0,157.58530732404222,155.23896961955737,155.8060008585356,0.0,88748200
2021-11-30,161.6033935546875,0.0,161.81847488073362,156.3437019010155,156.41214364910118,0.0,174048100
2021-12-01,161.08523559570312,0.0,166.4915664393558,160.85059737024878,163.7346232310991,0.0,152052500
2021-12-02,160.09783935546875,0.0,160.52800204808736,154.27113083970096,155.19011206164845,0.0,136739200
2021-12-03,158.22076416015625,0.0,161.27100166043388,156.14817855062066,160.35202051883033,0.0,118023100
2021-12-06,161.62294006347656,0.0,164.12568814988214,160.60618932990224,160.61596032861834,0.0,107497000
2021-12-07,167.35191345214844,0.0,167.7429772469704,164.57542763792551,165.2988844701773,0.0,120405400
2021-12-08,171.1647186279297,0.0,172.02504411674911,166.882663021836,168.28069194116756,0.0,116998900
2021-12-09,170.6563262939453,0.0,172.79735388590385,170.03063915946248,170.9985052389604,0.0,108923700
2021-12-10,175.4369659423828,0.0,175.61294836881706,170.78341894665584,171.29179439045112,0.0,115402700
2021-12-13,171.80995178222656,0.0,178.05705234389498,171.60464142456377,177.06962931153166,0.0,153237000
2021-12-14,170.4314727783203,0.0,173.76521877848376,168.35888695654498,171.33089709564845,0.0,139380400
2021-12-15,175.2903289794922,0.0,175.48585340924998,168.4566405154073,171.19402728468987,0.0,131063300
2021-12-16,168.4077911376953,0.0,177.08921488839127,166.93156422700537,175.27080896540932,0.0,150185800
2021-12-17,167.3127899169922,0.0,169.59068583995455,165.89521929851176,166.12984262332955,0.0,195432700
2021-12-20,165.95391845703125,0.0,166.76535914150864,163.71513578207376,164.51679054709132,0.0,107499100
2021-12-21,169.1214599609375,0.0,169.3267554134747,165.33799395674112,167.72343104614094,0.0,91185900
2021-12-22,171.7122039794922,0.0,171.92728536537462,168.30024464668514,169.1703411922784,0.0,92135300
2021-12-23,172.33786010742188,0.0,172.89512039322665,171.35045204505695,171.9174833311616,0.0,68356600
2021-12-27,176.29730224609375,0.0,176.3852860059842,173.1102106304085,173.12975263201184,0.0,74919600
2021-12-28,175.28054809570312,0.0,177.2749361221624,174.5375492742612,176.1311025117923,0.0,79144300
2021-12-29,175.3685302734375,0.0,176.59057652650236,174.1562550200767,175.31964543980357,0.0,62348900
2021-12-30,174.2149200439453,0.0,176.53193000592643,174.10737937130014,175.45652327947462,0.0,59773000
2021-12-31,173.5990447998047,0.0,175.22191121478994,173.2959647369927,174.10740540326523,0.0,64062300
2022-01-03,177.93971252441406,0.0,178.79026689432098,173.73588518068755,173.85319685203027,0.0,104487900
2022-01-04,175.68138122558594,0.0,178.84893075193062,175.1143499260673,178.54586564233023,0.0,99310400
2022-01-05,171.00827026367188,0.0,176.14086475419518,170.73453308424857,175.59339039534856,0.0,94537600
2022-01-06,168.15357971191406,0.0,171.3797850968752,167.80162976232634,168.83792269234627,0.0,96904000
2022-01-07,168.31979370117188,0.0,170.24574016447164,167.20528789803654,169.02369367342152,0.0,86709100
2022-01-10,168.33932495117188,0.0,168.64239004792708,164.40921985835627,165.2988731483881,0.0,106765600
2022-01-11,171.1647186279297,0.0,171.26247339503044,166.99998962694013,168.46644539148625,0.0,76138300
2022-01-12,171.60464477539062,0.0,173.21774007794218,170.91053076473975,172.18144710369126,0.0,74805200
2022-01-13,168.33932495117188,0.0,172.6702498945838,167.94826118313497,171.8490383580425,0.0,84505800
2022-01-14,169.1996612548828,0.0,169.89377524696252,167.26392904254132,167.50833831927105,0.0,80440800
2022-01-18,166.00279235839844,0.0,168.68150862321704,165.62151446360372,167.6745435442064,0.0,90956700
